player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,b_rbi,b_total_bases,r_total_caught_stealing,r_total_stolen_base,b_sac_fly,last_name,first_name
408234,2023,40,334,370,86,62,20,0,4,74,31,20.0,8.4,0.257,0.353,0.322,0.675,34,118,0,0,3,Cabrera, Miguel
443558,2023,42,143,152,35,24,5,1,5,46,6,30.3,3.9,0.245,0.399,0.283,0.682,23,57,0,1,1,Cruz, Nelson
444482,2023,35,394,422,102,69,25,1,7,72,20,17.1,4.7,0.259,0.381,0.294,0.675,55,150,1,4,6,Peralta, David
446334,2023,37,211,237,47,27,9,0,11,73,23,30.8,9.7,0.223,0.422,0.295,0.717,28,89,0,0,3,Longoria, Evan
453568,2023,36,359,413,100,63,24,5,8,55,39,13.3,9.4,0.279,0.44,0.363,0.803,40,158,1,4,4,Blackmon, Charlie
455117,2023,36,362,407,69,42,12,0,15,139,30,34.2,7.4,0.191,0.348,0.258,0.606,36,126,0,0,0,Maldonado, Martín
456781,2023,35,394,450,111,79,26,1,5,100,40,22.2,8.9,0.282,0.391,0.369,0.76,38,154,0,0,1,Solano, Donovan
457705,2023,36,390,473,100,69,19,0,12,100,75,21.1,15.9,0.256,0.397,0.378,0.775,43,155,3,11,4,McCutchen, Andrew
457759,2023,38,558,626,154,100,31,0,23,110,51,17.6,8.1,0.276,0.455,0.345,0.8,96,254,1,4,6,Turner, Justin
458015,2023,39,208,242,42,22,6,0,14,62,27,25.6,11.2,0.202,0.433,0.314,0.747,38,90,0,0,0,Votto, Joey
462101,2023,34,374,406,94,67,20,1,6,71,25,17.5,6.2,0.251,0.358,0.304,0.662,44,134,4,12,2,Andrus, Elvis
467793,2023,37,550,619,132,75,33,1,23,104,65,16.8,10.5,0.24,0.429,0.318,0.747,86,236,0,6,4,Santana, Carlos
474832,2023,35,339,404,86,44,23,0,19,141,61,34.9,15.1,0.254,0.49,0.369,0.859,43,166,0,0,2,Belt, Brandon
493329,2023,39,298,329,73,50,16,3,4,44,26,13.4,7.9,0.245,0.359,0.304,0.663,27,107,0,4,4,Gurriel, Yuli
500743,2023,34,385,423,91,69,16,1,5,48,26,11.3,6.1,0.236,0.322,0.29,0.612,31,124,3,8,5,Rojas, Miguel
500871,2023,34,288,309,65,48,6,5,6,78,18,25.2,5.8,0.226,0.344,0.269,0.613,31,99,1,2,2,Escobar, Eduardo
502054,2023,35,426,481,109,63,27,3,16,106,47,22.0,9.8,0.256,0.446,0.328,0.774,68,190,3,22,6,Pham, Tommy
502110,2023,35,432,479,117,55,27,2,33,149,34,31.1,7.1,0.271,0.572,0.321,0.893,103,247,0,1,9,Martinez, J.D.
502671,2023,35,593,687,159,103,31,0,25,161,87,23.4,12.7,0.268,0.447,0.363,0.81,80,265,2,11,3,Goldschmidt, Paul
514888,2023,33,360,410,112,72,21,2,17,71,44,17.3,10.7,0.311,0.522,0.393,0.915,51,188,2,14,1,Altuve, Jose
516416,2023,33,301,326,66,56,5,2,3,47,22,14.4,6.7,0.219,0.279,0.277,0.556,21,84,2,6,0,Segura, Jean
516782,2023,34,315,341,78,65,7,1,5,69,16,20.2,4.7,0.248,0.324,0.301,0.625,28,102,4,24,0,Marte, Starling
518595,2023,34,267,292,60,36,13,0,11,67,21,22.9,7.2,0.225,0.397,0.288,0.685,39,106,0,0,1,d'Arnaud, Travis
518626,2023,37,165,189,25,7,5,0,13,50,22,26.5,11.6,0.152,0.418,0.249,0.667,26,69,0,0,2,Donaldson, Josh
518692,2023,33,637,730,211,121,59,2,29,121,72,16.6,9.9,0.331,0.567,0.41,0.977,102,361,1,23,5,Freeman, Freddie
518735,2023,34,363,405,85,63,14,0,8,86,36,21.2,8.9,0.234,0.339,0.309,0.648,33,123,0,0,2,Grandal, Yasmani
518792,2023,33,334,377,90,52,23,0,15,64,34,17.0,9.0,0.269,0.473,0.34,0.813,40,158,2,2,3,Heyward, Jason
518934,2023,34,497,562,121,81,22,3,15,125,60,22.2,10.7,0.243,0.39,0.327,0.717,44,194,2,2,2,LeMahieu, DJ
519058,2023,34,352,386,87,60,15,0,12,95,23,24.6,6.0,0.247,0.392,0.293,0.685,48,138,0,0,8,Moustakas, Mike
519203,2023,33,373,421,91,65,14,0,12,97,35,23.0,8.3,0.244,0.378,0.328,0.706,41,141,3,0,1,Rizzo, Anthony
519317,2023,33,371,415,71,34,13,0,24,124,41,29.9,9.9,0.191,0.42,0.275,0.695,60,156,0,0,1,Stanton, Giancarlo
521692,2023,33,538,580,137,93,21,0,23,135,19,23.3,3.3,0.255,0.422,0.292,0.714,80,227,0,0,8,Perez, Salvador
527038,2023,31,405,454,115,70,22,0,23,63,41,13.9,9.0,0.284,0.509,0.355,0.864,60,206,0,0,3,Flores, Wilmer
542194,2023,31,315,332,71,44,16,0,11,91,13,27.4,3.9,0.225,0.381,0.254,0.635,33,120,0,1,3,Bethancourt, Christian
542208,2023,32,168,189,38,28,4,0,6,40,13,21.2,6.9,0.226,0.357,0.293,0.65,20,60,0,0,3,Pérez, Carlos
542303,2023,32,530,592,145,75,29,1,40,134,57,22.6,9.6,0.274,0.558,0.346,0.904,100,296,0,0,2,Ozuna, Marcell
542932,2023,33,388,424,114,88,16,3,7,77,29,18.2,6.8,0.294,0.405,0.344,0.749,33,157,6,16,3,Berti, Jon
543063,2023,36,283,320,55,36,11,1,7,81,28,25.3,8.8,0.194,0.314,0.273,0.587,38,89,0,3,4,Crawford, Brandon
543068,2023,33,258,278,64,40,12,0,12,65,17,23.4,6.1,0.248,0.434,0.295,0.729,37,112,0,0,2,Cron, C.J.
543228,2023,35,382,419,102,70,20,2,10,81,21,19.3,5.0,0.267,0.408,0.315,0.723,63,156,0,1,7,Gomes, Yan
543257,2023,33,353,420,84,50,23,1,10,98,57,23.3,13.6,0.238,0.394,0.34,0.734,49,139,0,1,8,Grossman, Robbie
543305,2023,33,269,312,68,50,9,1,8,69,42,22.1,13.5,0.253,0.383,0.353,0.736,36,103,0,6,1,Hicks, Aaron
543309,2023,33,242,260,57,34,13,0,10,74,14,28.5,5.4,0.236,0.413,0.274,0.687,34,100,0,0,3,Higashioka, Kyle
543510,2023,33,207,226,46,26,14,0,6,57,9,25.2,4.0,0.222,0.377,0.269,0.646,26,78,1,3,2,McCann, James
543592,2023,33,130,154,19,15,3,0,1,31,18,20.1,11.7,0.146,0.192,0.26,0.452,8,25,0,0,0,Nola, Austin
543685,2023,33,148,183,35,27,6,0,2,27,25,14.8,13.7,0.236,0.318,0.361,0.679,22,47,0,2,4,Rendon, Anthony
543760,2023,32,670,753,185,112,40,4,29,110,72,14.6,9.6,0.276,0.478,0.348,0.826,100,320,3,14,5,Semien, Marcus
543807,2023,33,613,683,158,111,25,1,21,125,60,18.3,8.8,0.258,0.405,0.327,0.732,72,248,5,20,3,Springer, George
543877,2023,32,327,355,73,54,13,0,6,82,25,23.1,7.0,0.223,0.318,0.28,0.598,32,104,0,1,1,Vázquez, Christian
543939,2023,32,224,250,41,31,6,0,4,53,18,21.2,7.2,0.183,0.263,0.256,0.519,27,59,2,3,3,Wong, Kolten
545121,2023,31,262,286,66,47,13,2,4,20,19,7.0,6.6,0.252,0.363,0.304,0.667,31,95,1,1,1,Vargas, Ildemaro
545341,2023,31,434,471,116,67,31,2,16,96,29,20.4,6.2,0.267,0.459,0.321,0.78,44,199,2,2,2,Grichuk, Randal
545361,2023,31,308,362,81,48,14,1,18,104,45,28.7,12.4,0.263,0.49,0.367,0.857,44,151,0,2,2,Trout, Mike
547180,2023,30,457,546,134,83,29,1,21,119,80,21.8,14.7,0.293,0.499,0.401,0.9,72,228,3,11,4,Harper, Bryce
547989,2023,36,540,594,128,86,23,1,18,130,42,21.9,7.1,0.237,0.383,0.296,0.679,90,207,1,0,6,Abreu, José
553869,2023,32,486,526,130,90,25,1,14,118,34,22.4,6.5,0.267,0.409,0.316,0.725,72,199,0,1,4,Díaz, Elias
553993,2023,31,598,694,139,88,29,0,22,214,70,30.8,10.1,0.232,0.391,0.323,0.714,96,234,1,2,11,Suárez, Eugenio
570482,2023,31,214,228,64,53,8,1,2,36,10,15.8,4.4,0.299,0.374,0.329,0.703,24,80,2,3,3,Urshela, Gio
570731,2023,31,136,151,29,21,8,0,0,37,13,24.5,8.6,0.213,0.272,0.278,0.55,7,37,0,0,2,Schoop, Jonathan
571448,2023,32,560,612,149,95,26,2,26,101,41,16.5,6.7,0.266,0.459,0.315,0.774,93,257,3,3,8,Arenado, Nolan
571657,2023,32,336,369,86,59,14,2,11,86,23,23.3,6.2,0.256,0.408,0.317,0.725,46,137,4,2,2,Farmer, Kyle
571745,2023,32,211,229,44,24,13,1,6,65,15,28.4,6.6,0.209,0.365,0.266,0.631,28,77,0,1,1,Haniger, Mitch
571771,2023,31,465,508,110,76,23,0,11,97,34,19.1,6.7,0.237,0.357,0.289,0.646,61,166,1,4,6,Hernández, Enrique
571912,2023,32,179,199,42,26,10,0,6,49,14,24.6,7.0,0.235,0.391,0.308,0.699,25,70,1,2,0,Maile, Luke
571970,2023,32,482,579,102,48,17,1,36,153,85,26.4,14.7,0.212,0.475,0.333,0.808,105,229,2,1,6,Muncy, Max
572191,2023,32,355,388,78,42,14,1,21,130,26,33.5,6.7,0.22,0.442,0.278,0.72,51,157,1,13,1,Taylor, Michael A.
572204,2023,32,153,179,25,17,2,0,6,77,24,43.0,13.4,0.163,0.294,0.285,0.579,17,45,0,2,0,Thompson, Trayce
572233,2023,32,582,661,150,79,36,2,33,127,62,19.2,9.4,0.258,0.497,0.333,0.83,103,289,0,11,8,Walker, Christian
572761,2023,37,188,237,33,16,12,0,5,67,41,28.3,17.3,0.176,0.319,0.322,0.641,31,60,0,1,5,Carpenter, Matt
572816,2023,34,144,152,36,26,7,1,2,28,7,18.4,4.6,0.25,0.354,0.283,0.637,17,51,1,0,1,Dickerson, Corey
573262,2023,32,330,381,77,38,23,1,15,99,45,26.0,11.8,0.233,0.445,0.33,0.775,43,147,2,2,1,Yastrzemski, Mike
575929,2023,31,428,495,113,66,27,0,20,111,51,22.4,10.3,0.264,0.467,0.358,0.825,67,200,3,6,2,Contreras, Willson
592178,2023,31,300,335,70,50,10,0,10,68,29,20.3,8.7,0.233,0.367,0.313,0.68,31,110,0,0,0,Bryant, Kris
592192,2023,34,435,507,114,77,25,1,11,79,49,15.6,9.7,0.262,0.4,0.355,0.755,62,174,1,11,6,Canha, Mark
592206,2023,31,626,671,170,102,37,2,29,185,36,27.6,5.4,0.272,0.476,0.311,0.787,106,298,2,11,6,Castellanos, Nick
592273,2023,30,485,523,127,68,30,3,26,136,25,26.0,4.8,0.262,0.497,0.306,0.803,83,241,2,0,5,Drury, Brandon
592450,2023,31,367,458,98,45,16,0,37,130,88,28.4,19.2,0.267,0.613,0.406,1.019,75,225,1,3,3,Judge, Aaron
592518,2023,30,543,601,140,89,21,0,30,109,50,18.1,8.3,0.258,0.462,0.319,0.781,91,251,2,3,6,Machado, Manny
592626,2023,31,358,425,84,52,14,3,15,89,57,20.9,13.4,0.235,0.416,0.348,0.764,51,149,0,0,3,Pederson, Joc
592663,2023,32,489,540,123,70,28,5,20,138,35,25.6,6.5,0.252,0.452,0.31,0.762,63,221,5,16,5,Realmuto, J.T.
592669,2023,31,498,548,116,65,31,0,20,125,44,22.8,8.0,0.233,0.416,0.297,0.713,60,207,0,0,3,Renfroe, Hunter
592696,2023,31,478,516,122,74,24,3,21,122,34,23.6,6.6,0.255,0.45,0.305,0.755,74,215,4,3,2,Rosario, Eddie
592885,2023,31,550,632,153,99,34,1,19,140,78,22.2,12.3,0.278,0.447,0.37,0.817,76,246,3,28,1,Yelich, Christian
593160,2023,34,547,592,149,111,27,0,11,101,36,17.1,6.1,0.272,0.382,0.318,0.7,67,209,10,26,6,Merrifield, Whit
593428,2023,30,596,665,170,118,31,2,19,110,56,16.5,8.4,0.285,0.44,0.35,0.79,58,262,2,19,6,Bogaerts, Xander
593871,2023,29,302,343,77,45,18,0,14,88,36,25.7,10.5,0.255,0.454,0.335,0.789,48,137,0,4,3,Polanco, Jorge
594777,2023,35,157,174,34,21,7,0,6,37,13,21.3,7.5,0.217,0.376,0.282,0.658,25,59,1,0,2,Calhoun, Kole
594807,2023,34,320,353,79,32,24,2,21,110,22,31.2,6.2,0.247,0.531,0.303,0.834,58,170,0,4,5,Duvall, Adam
595281,2023,33,370,408,98,63,21,6,8,86,29,21.1,7.1,0.265,0.419,0.322,0.741,36,155,1,14,4,Kiermaier, Kevin
595453,2023,31,157,172,31,18,5,1,7,57,13,33.1,7.6,0.197,0.376,0.259,0.635,15,59,1,0,0,Wallach, Chad
595777,2023,30,459,521,111,73,27,2,9,90,50,17.3,9.6,0.242,0.368,0.321,0.689,46,169,0,1,5,Profar, Jurickson
595879,2023,30,510,547,113,82,18,4,9,125,24,22.9,4.4,0.222,0.325,0.267,0.592,59,166,0,12,3,Báez, Javier
595909,2023,30,184,203,39,25,8,1,5,55,15,27.1,7.4,0.212,0.348,0.272,0.62,21,64,0,3,2,Cave, Jake
595978,2023,30,185,212,34,28,5,0,1,47,11,22.2,5.2,0.184,0.227,0.234,0.461,16,42,0,1,3,Hedges, Austin
596019,2023,29,602,687,153,87,33,2,31,137,66,19.9,9.6,0.254,0.47,0.336,0.806,98,283,4,31,7,Lindor, Francisco
596059,2023,29,138,157,28,15,9,0,4,37,17,23.6,10.8,0.203,0.355,0.299,0.654,18,49,1,2,0,Odor, Rougned
596103,2023,30,185,207,50,36,9,0,5,58,20,28.0,9.7,0.27,0.4,0.348,0.748,20,74,2,2,0,Slater, Austin
596115,2023,30,158,168,32,20,9,0,3,55,9,32.7,5.4,0.203,0.316,0.25,0.566,14,50,3,10,0,Story, Trevor
596129,2023,30,275,319,64,43,8,0,13,81,42,25.4,13.2,0.233,0.404,0.339,0.743,48,111,0,0,0,Vogelbach, Daniel
596142,2023,30,240,267,52,24,9,0,19,67,21,25.1,7.9,0.217,0.492,0.288,0.78,47,118,0,0,2,Sánchez, Gary
596146,2023,30,438,491,114,66,22,2,24,106,45,21.6,9.2,0.26,0.484,0.332,0.816,66,212,1,1,4,Kepler, Max
600869,2023,29,505,576,127,63,39,3,22,127,53,22.0,9.2,0.251,0.471,0.336,0.807,70,238,1,8,4,Candelario, Jeimer
602104,2023,29,360,396,95,66,22,3,4,101,27,25.5,6.8,0.264,0.375,0.328,0.703,42,135,1,3,1,Urías, Ramón
605113,2023,33,198,210,42,29,10,1,2,52,12,24.8,5.7,0.212,0.303,0.257,0.56,17,60,1,5,0,Ahmed, Nick
605119,2023,30,318,361,72,48,12,3,9,108,36,29.9,10.0,0.226,0.368,0.31,0.678,40,117,3,1,3,Anderson, Brian
605131,2023,33,178,200,32,25,5,0,2,43,17,21.5,8.5,0.18,0.242,0.256,0.498,11,43,1,2,2,Barnes, Austin
605137,2023,30,547,617,135,85,28,0,22,134,63,21.7,10.2,0.247,0.419,0.325,0.744,74,229,1,0,3,Bell, Josh
605141,2023,30,584,693,179,99,40,1,39,107,96,15.4,13.9,0.307,0.579,0.408,0.987,107,338,3,14,5,Betts, Mookie
605170,2023,29,201,226,52,41,4,0,7,45,19,19.9,8.4,0.259,0.383,0.327,0.71,25,77,1,1,3,Caratini, Victor
605204,2023,30,480,546,119,77,23,1,18,152,52,27.8,9.5,0.248,0.412,0.325,0.737,69,198,0,1,6,Davis, J.D.
605612,2023,29,258,270,65,51,13,0,1,66,9,24.4,3.3,0.252,0.314,0.275,0.589,31,81,0,1,2,Castro, Harold
606115,2023,28,488,533,129,87,25,0,17,102,39,19.1,7.3,0.264,0.42,0.321,0.741,65,205,0,1,3,Arcia, Orlando
606132,2023,29,148,169,35,27,4,1,3,40,17,23.7,10.1,0.236,0.338,0.317,0.655,13,50,2,10,1,Tapia, Raimel
606192,2023,30,625,678,161,104,29,2,26,211,38,31.1,5.6,0.258,0.435,0.305,0.74,93,272,2,7,7,Hernández, Teoscar
606466,2023,29,569,650,157,97,26,9,25,109,71,16.8,10.9,0.276,0.485,0.358,0.843,82,276,2,8,5,Marte, Ketel
606992,2023,30,274,293,55,42,8,1,4,81,17,27.6,5.8,0.201,0.281,0.247,0.528,26,77,1,4,1,Haase, Eric
607043,2023,30,592,682,162,102,30,6,24,146,74,21.4,10.9,0.274,0.466,0.363,0.829,68,276,3,3,4,Nimmo, Brandon
607054,2023,33,374,430,79,59,10,4,6,101,47,23.5,10.9,0.211,0.307,0.304,0.611,37,115,2,15,3,Peterson, Jace
607208,2023,30,639,691,170,104,35,5,26,150,45,21.7,6.5,0.266,0.459,0.32,0.779,76,293,0,30,1,Turner, Trea
607680,2023,34,197,206,45,26,10,0,9,50,6,24.3,2.9,0.228,0.416,0.248,0.664,32,82,1,4,3,Pillar, Kevin
607732,2023,33,241,276,46,29,14,0,3,67,27,24.3,9.8,0.191,0.286,0.278,0.564,20,69,0,0,2,Stallings, Jacob
608070,2023,30,611,691,172,107,36,5,24,73,73,10.6,10.6,0.282,0.475,0.356,0.831,80,290,6,28,6,Ramírez, José
608324,2023,29,622,724,163,106,28,4,25,87,92,12.0,12.7,0.262,0.441,0.363,0.804,98,274,1,3,2,Bregman, Alex
608336,2023,29,282,332,50,19,9,1,21,142,48,42.8,14.5,0.177,0.44,0.301,0.741,40,124,1,1,0,Gallo, Joey
608348,2023,28,136,151,28,21,5,0,2,40,14,26.5,9.3,0.206,0.287,0.278,0.565,13,39,0,1,1,Kelly, Carson
608369,2023,29,477,536,156,81,42,0,33,88,49,16.4,9.1,0.327,0.623,0.39,1.013,96,297,1,2,6,Seager, Corey
608385,2023,29,166,197,33,27,5,0,1,51,26,25.9,13.2,0.199,0.247,0.32,0.567,23,41,0,0,1,Winker, Jesse
608596,2023,32,145,159,42,22,12,0,8,44,10,27.7,6.3,0.29,0.538,0.335,0.873,17,78,0,0,2,Murphy, Tom
608671,2023,32,247,287,65,51,12,1,1,42,35,14.6,12.2,0.263,0.332,0.357,0.689,30,82,1,19,2,Jankowski, Travis
608701,2023,32,202,243,50,39,9,1,1,47,33,19.3,13.6,0.248,0.317,0.365,0.682,28,64,2,7,1,Refsnyder, Rob
608841,2023,31,611,657,168,118,36,1,13,130,38,19.8,5.8,0.275,0.401,0.321,0.722,89,245,0,0,3,Meneses, Joey
621020,2023,29,565,638,138,88,25,3,22,154,66,24.1,10.3,0.244,0.416,0.328,0.744,80,235,1,9,2,Swanson, Dansby
621028,2023,29,225,253,57,38,16,0,3,34,17,13.4,6.7,0.253,0.364,0.311,0.675,28,82,1,8,5,Newman, Kevin
621035,2023,32,338,384,80,49,15,1,15,125,41,32.6,10.7,0.237,0.42,0.326,0.746,56,142,3,16,1,Taylor, Chris
621043,2023,28,514,580,118,69,29,2,18,131,59,22.6,10.2,0.23,0.399,0.312,0.711,65,205,0,0,3,Correa, Carlos
621438,2023,29,231,243,54,26,17,1,10,55,8,22.6,3.3,0.234,0.446,0.267,0.713,35,103,0,9,1,Taylor, Tyrone
621439,2023,29,304,347,63,28,17,1,17,109,35,31.4,10.1,0.207,0.438,0.294,0.732,42,133,0,9,4,Buxton, Byron
621466,2023,29,160,185,39,19,9,0,11,56,15,30.3,8.1,0.244,0.506,0.333,0.839,26,81,1,1,1,Stewart, DJ
621493,2023,29,356,409,90,58,18,0,14,80,39,19.6,9.5,0.253,0.421,0.335,0.756,47,150,2,4,6,Ward, Taylor
621545,2023,29,147,160,37,29,7,0,1,48,8,30.0,5.0,0.252,0.32,0.295,0.615,18,47,3,4,0,Remillard, Zach
621550,2023,31,268,302,55,23,8,1,23,111,30,36.8,9.9,0.205,0.5,0.289,0.789,46,134,2,4,1,Wisdom, Patrick
621563,2023,33,297,318,63,42,16,3,2,67,13,21.1,4.1,0.212,0.306,0.248,0.554,20,91,1,7,3,Wendle, Joey
621566,2023,29,608,720,172,88,27,3,54,167,104,23.2,14.4,0.283,0.604,0.389,0.993,139,367,0,1,4,Olson, Matt
622110,2023,32,191,209,48,38,8,0,2,39,12,18.7,5.7,0.251,0.325,0.306,0.631,16,62,0,1,2,Duffy, Matt
622534,2023,28,311,336,82,56,21,1,4,55,18,16.4,5.4,0.264,0.376,0.31,0.686,38,117,3,9,3,Margot, Manuel
622569,2023,29,167,185,48,37,9,0,2,21,14,11.4,7.6,0.287,0.377,0.339,0.716,20,63,2,7,2,Reyes, Pablo
622761,2023,28,318,350,69,46,14,2,7,82,22,23.4,6.3,0.217,0.34,0.267,0.607,34,108,5,32,3,Mateo, Jorge
623912,2023,28,400,434,125,92,19,2,12,79,22,18.2,5.1,0.313,0.46,0.353,0.813,68,184,3,5,6,Ramírez, Harold
623993,2023,28,591,656,152,82,41,1,28,152,55,23.2,8.4,0.257,0.472,0.325,0.797,95,279,1,5,4,Santander, Anthony
624413,2023,28,568,658,123,54,21,2,46,151,65,22.9,9.9,0.217,0.504,0.318,0.822,118,286,1,4,4,Alonso, Pete
624414,2023,28,195,206,47,28,16,0,3,45,7,21.8,3.4,0.241,0.369,0.268,0.637,24,72,3,1,2,Arroyo, Christian
624415,2023,28,289,338,68,47,12,0,9,88,40,26.0,11.8,0.235,0.37,0.34,0.71,40,107,2,5,2,Biggio, Cavan
624424,2023,30,406,470,97,68,14,0,15,106,53,22.6,11.3,0.239,0.384,0.334,0.718,58,156,0,4,4,Conforto, Michael
624428,2023,31,412,455,99,63,21,2,13,68,32,14.9,7.0,0.24,0.396,0.3,0.696,60,163,4,11,2,Frazier, Adam
624431,2023,30,157,168,33,25,4,0,4,22,8,13.1,4.8,0.21,0.312,0.257,0.569,15,49,0,0,0,Trevino, Jose
624512,2023,28,187,206,50,36,12,1,1,53,11,25.7,5.3,0.267,0.358,0.31,0.668,16,67,1,2,1,McGuire, Reese
624585,2023,31,504,580,126,66,24,0,36,141,66,24.3,11.4,0.25,0.512,0.341,0.853,75,258,0,1,4,Soler, Jorge
624641,2023,27,279,300,70,43,15,2,10,74,8,24.7,2.7,0.251,0.427,0.293,0.72,30,119,2,4,1,Sosa, Edmundo
628451,2023,30,356,383,94,58,23,2,11,69,24,18.0,6.3,0.264,0.433,0.312,0.745,41,154,0,1,1,Ibáñez, Andy
630105,2023,29,458,522,105,64,24,7,10,97,46,18.6,8.8,0.229,0.378,0.312,0.69,48,173,1,6,5,Cronenworth, Jake
641313,2023,30,493,524,121,100,18,2,1,122,26,23.3,5.0,0.245,0.296,0.286,0.582,25,146,2,13,2,Anderson, Tim
641343,2023,27,242,272,49,22,15,0,12,95,27,34.9,9.9,0.202,0.413,0.279,0.692,30,100,2,3,3,Bauers, Jake
641355,2023,27,499,556,153,97,29,1,26,87,40,15.6,7.2,0.307,0.525,0.356,0.881,97,262,6,20,12,Bellinger, Cody
641487,2023,28,534,638,142,88,35,0,19,125,94,19.6,14.7,0.266,0.438,0.38,0.818,65,234,0,2,2,Crawford, J.P.
641511,2023,28,167,187,42,29,11,1,1,44,14,23.5,7.5,0.251,0.347,0.319,0.666,18,58,0,0,1,Delay, Jason
641584,2023,28,336,380,86,53,18,0,15,71,37,18.7,9.7,0.256,0.443,0.339,0.782,65,149,5,21,1,Fraley, Jake
641598,2023,32,296,344,80,50,11,0,19,82,44,23.8,12.8,0.27,0.5,0.37,0.87,50,148,0,0,0,Garver, Mitch
641658,2023,28,221,252,61,45,12,1,3,67,23,26.6,9.1,0.276,0.38,0.349,0.729,23,84,0,5,2,Hampson, Garrett
641680,2023,28,457,501,118,72,28,0,18,96,40,19.2,8.0,0.258,0.438,0.317,0.755,95,200,0,2,3,Heim, Jonah
641820,2023,31,235,263,55,39,12,0,4,78,21,29.7,8.0,0.234,0.336,0.299,0.635,28,79,0,0,3,Mancini, Trey
641857,2023,28,555,627,133,76,31,3,23,198,68,31.6,10.8,0.24,0.431,0.322,0.753,70,239,5,5,3,McMahon, Ryan
641933,2023,28,238,266,55,32,14,0,9,67,28,25.2,10.5,0.231,0.403,0.312,0.715,21,96,0,5,0,O'Neill, Tyler
641943,2023,27,247,264,59,38,9,2,10,56,12,21.2,4.5,0.239,0.413,0.279,0.692,40,102,0,5,1,Palacios, Joshua
642086,2023,28,527,586,134,100,21,1,12,91,47,15.5,8.0,0.254,0.366,0.326,0.692,46,193,1,1,2,Smith, Dominic
642133,2023,28,311,351,67,44,9,1,13,86,35,24.5,10.0,0.215,0.376,0.291,0.667,47,117,0,0,5,Tellez, Rowdy
642136,2023,28,262,307,56,41,6,0,9,83,36,27.0,11.7,0.214,0.34,0.319,0.659,31,89,0,2,3,Thaiss, Matt
642336,2023,27,150,160,34,18,11,0,5,38,6,23.8,3.8,0.227,0.4,0.258,0.658,19,60,1,0,2,Mejía, Francisco
642350,2023,27,338,364,75,35,13,2,25,130,20,35.7,5.5,0.222,0.494,0.267,0.761,56,167,3,12,3,Siri, Jose
642708,2023,27,510,545,134,95,25,8,6,99,29,18.2,5.3,0.263,0.378,0.305,0.683,58,193,2,15,3,Rosario, Amed
642715,2023,27,553,638,120,65,29,2,24,165,71,25.9,11.1,0.217,0.407,0.31,0.717,80,225,3,5,6,Adames, Willy
642731,2023,27,495,530,134,92,26,2,14,120,22,22.6,4.2,0.271,0.416,0.315,0.731,49,206,7,23,2,Estrada, Thairo
643217,2023,28,562,621,147,106,34,2,5,89,52,14.3,8.4,0.262,0.356,0.326,0.682,45,200,2,13,3,Benintendi, Andrew
643265,2023,32,422,457,106,70,18,1,17,132,31,28.9,6.8,0.251,0.419,0.304,0.723,61,177,0,0,2,Cooper, Garrett
643289,2023,28,467,492,130,91,26,3,10,70,19,14.2,3.9,0.278,0.411,0.309,0.72,46,192,2,7,3,Dubón, Mauricio
643376,2023,28,268,301,61,29,15,0,17,62,23,20.6,7.6,0.228,0.474,0.312,0.786,53,127,0,0,0,Jansen, Danny
643393,2023,31,359,419,75,54,13,3,5,40,44,9.5,10.5,0.209,0.304,0.303,0.607,27,109,4,15,3,Kemp, Tony
643396,2023,28,326,361,79,60,12,1,6,70,28,19.4,7.8,0.242,0.34,0.306,0.646,37,111,5,14,3,Kiner-Falefa, Isiah
643446,2023,31,585,648,158,119,25,4,10,65,39,10.0,6.0,0.27,0.378,0.333,0.711,55,221,0,10,3,McNeil, Jeff
643565,2023,32,337,401,85,59,18,0,8,86,56,21.4,14.0,0.252,0.377,0.362,0.739,48,127,1,7,3,Tauchman, Mike
645277,2023,26,596,660,167,99,30,5,33,107,46,16.2,7.0,0.28,0.513,0.336,0.849,109,306,1,13,8,Albies, Ozzie
645801,2023,30,219,251,50,28,6,0,16,81,24,32.3,9.6,0.228,0.475,0.323,0.798,34,104,0,0,1,Ford, Mike
646240,2023,26,580,656,157,90,34,0,33,126,62,19.2,9.5,0.271,0.5,0.351,0.851,100,290,1,5,3,Devers, Rafael
647304,2023,26,452,495,139,91,31,0,17,68,33,13.7,6.7,0.308,0.489,0.354,0.843,97,221,3,10,7,Naylor, Josh
649557,2023,32,315,344,72,47,20,1,4,66,17,19.2,4.9,0.229,0.337,0.28,0.617,24,106,0,1,4,Díaz, Aledmys
649966,2023,26,144,177,28,19,6,0,3,41,21,23.2,11.9,0.194,0.299,0.337,0.636,18,43,0,0,0,Urías, Luis
650333,2023,26,574,617,203,160,30,3,10,34,35,5.5,5.7,0.354,0.469,0.393,0.862,69,269,2,3,3,Arraez, Luis
650391,2023,26,456,489,124,83,23,0,18,93,30,19.0,6.1,0.272,0.441,0.317,0.758,64,201,0,0,2,Jiménez, Eloy
650402,2023,26,596,672,163,108,28,2,25,98,67,14.6,10.0,0.273,0.453,0.347,0.8,68,270,6,13,6,Torres, Gleyber
650489,2023,26,358,409,92,60,18,5,9,99,34,24.2,8.3,0.257,0.411,0.339,0.75,34,147,5,33,3,Castro, Willi
